Study_id,Network_id,Day,Month,Year,Site_id,Plant_species,Flower_count,Units,Comments,Flower_data_merger
2_Petanidou,Palios Katarraktis,16,6,2015,Palios Katarraktis,Pimpinella peregrina,322.64,Number of sub-inflorescences/square meter,NA,PimpinellaperegrinaPalios Katarraktis16-06-2015
2_Petanidou,Palios Katarraktis,19,4,2015,Palios Katarraktis,Rhagadiolus stellatus,0.68,Number of flowers/square meter,NA,RhagadiolusstellatusPalios Katarraktis19-04-2015
2_Petanidou,Palios Katarraktis,19,4,2015,Palios Katarraktis,Scandix pecten-veneris,2.56,Number of inflorescences/square meter,NA,Scandixpecten-venerisPalios Katarraktis19-04-2015
2_Petanidou,Palios Katarraktis,13,5,2015,Palios Katarraktis,Scorzonera elata,0.2,Number of flowers/square meter,NA,ScorzoneraelataPalios Katarraktis13-05-2015
2_Petanidou,Palios Katarraktis,19,4,2015,Palios Katarraktis,Sinapis alba,4.8,Number of flowers/square meter,NA,SinapisalbaPalios Katarraktis19-04-2015
2_Petanidou,Palios Katarraktis,19,4,2015,Palios Katarraktis,Smyrnium perfoliatum,19.4,Number of sub-inflorescences/square meter,NA,SmyrniumperfoliatumPalios Katarraktis19-04-2015
2_Petanidou,Palios Katarraktis,13,5,2015,Palios Katarraktis,Trifolium angustifolium,19.2,Number of heads/square meter,NA,TrifoliumangustifoliumPalios Katarraktis13-05-2015
2_Petanidou,Palios Katarraktis,13,5,2015,Palios Katarraktis,Trifolium campestre,11.04,Number of heads/square meter,NA,TrifoliumcampestrePalios Katarraktis13-05-2015
2_Petanidou,Palios Katarraktis,19,4,2015,Palios Katarraktis,Trifolium clypeatum,27.76,Number of flowers/square meter,NA,TrifoliumclypeatumPalios Katarraktis19-04-2015
2_Petanidou,Palios Katarraktis,19,4,2015,Palios Katarraktis,Trifolium stellatum,0.92,Number of heads/square meter,NA,TrifoliumstellatumPalios Katarraktis19-04-2015
2_Petanidou,Palios Katarraktis,19,4,2015,Palios Katarraktis,Vicia hybrida,11.44,Number of flowers/square meter,NA,ViciahybridaPalios Katarraktis19-04-2015
2_Petanidou,Palios Katarraktis,19,4,2015,Palios Katarraktis,Vicia peregrina,0.68,Number of flowers/square meter,NA,ViciaperegrinaPalios Katarraktis19-04-2015
2_Petanidou,Vessa 2,20,5,2015,Vessa 2,Anacamptis morio,4.84,Number of flowers/square meter,NA,AnacamptismorioVessa 220-05-2015
2_Petanidou,Vessa 2,16,4,2015,Vessa 2,Anagallis arvensis,2.52,Number of flowers/square meter,NA,AnagallisarvensisVessa 216-04-2015
2_Petanidou,Vessa 2,20,5,2015,Vessa 2,Anthyllis hermanniae,16,Number of flowers/square meter,NA,AnthyllishermanniaeVessa 220-05-2015
2_Petanidou,Vessa 2,20,5,2015,Vessa 2,Bituminaria bituminosa,3.92,Number of flowers/square meter,NA,BituminariabituminosaVessa 220-05-2015
2_Petanidou,Vessa 2,13,6,2015,Vessa 2,Centaurium tenuiflorum,2.36,Number of flowers/square meter,NA,CentauriumtenuiflorumVessa 213-06-2015
2_Petanidou,Vessa 2,16,4,2015,Vessa 2,Cistus creticus,2.2,Number of flowers/square meter,NA,CistuscreticusVessa 216-04-2015
2_Petanidou,Vessa 2,20,5,2015,Vessa 2,Cistus creticus,3.48,Number of flowers/square meter,NA,CistuscreticusVessa 220-05-2015
2_Petanidou,Vessa 2,20,5,2015,Vessa 2,Convolvulus elegantissimus,0.56,Number of flowers/square meter,NA,ConvolvuluselegantissimusVessa 220-05-2015
2_Petanidou,Vessa 2,20,5,2015,Vessa 2,Crepis commutata,1.16,Number of flowers/square meter,NA,CrepiscommutataVessa 220-05-2015
2_Petanidou,Vessa 2,20,5,2015,Vessa 2,Crepis multiflora,2.36,Number of flowers/square meter,NA,CrepismultifloraVessa 220-05-2015
2_Petanidou,Vessa 2,13,6,2015,Vessa 2,Daucus carota,30.88,Number of sub-inflorescences/square meter,NA,DaucuscarotaVessa 213-06-2015
2_Petanidou,Vessa 2,16,4,2015,Vessa 2,Fumana arabica,0.12,Number of flowers/square meter,NA,FumanaarabicaVessa 216-04-2015
2_Petanidou,Vessa 2,16,4,2015,Vessa 2,Geranium purpureum,0.92,Number of flowers/square meter,NA,GeraniumpurpureumVessa 216-04-2015
2_Petanidou,Vessa 2,20,5,2015,Vessa 2,Helichrysum stoechas,4.6,Number of stalks/square meter,NA,HelichrysumstoechasVessa 220-05-2015
2_Petanidou,Vessa 2,16,4,2015,Vessa 2,Hymenocarpos circinnatus,2.36,Number of flowers/square meter,NA,HymenocarposcircinnatusVessa 216-04-2015
2_Petanidou,Vessa 2,20,5,2015,Vessa 2,Hypericum empetrifolium,0.92,Number of flowers/square meter,NA,HypericumempetrifoliumVessa 220-05-2015
2_Petanidou,Vessa 2,16,4,2015,Vessa 2,Hypochaeris achyrophorus,0.24,Number of flowers/square meter,NA,HypochaerisachyrophorusVessa 216-04-2015
2_Petanidou,Vessa 2,16,4,2015,Vessa 2,Lavandula stoechas,3.04,Number of spikes/square meter,NA,LavandulastoechasVessa 216-04-2015
2_Petanidou,Vessa 2,16,4,2015,Vessa 2,Leontodon tuberosus,1.88,Number of flowers/square meter,NA,LeontodontuberosusVessa 216-04-2015
2_Petanidou,Vessa 2,16,4,2015,Vessa 2,Onosma aucheriana,1.12,Number of flowers/square meter,NA,OnosmaaucherianaVessa 216-04-2015
2_Petanidou,Vessa 2,20,5,2015,Vessa 2,Pallenis spinosa,3.2,Number of flowers/square meter,NA,PallenisspinosaVessa 220-05-2015
2_Petanidou,Vessa 2,13,6,2015,Vessa 2,Pallenis spinosa,0.12,Number of flowers/square meter,NA,PallenisspinosaVessa 213-06-2015
2_Petanidou,Vessa 2,13,6,2015,Vessa 2,Picris rhagadioloides,0.4,Number of flowers/square meter,NA,PicrisrhagadioloidesVessa 213-06-2015
2_Petanidou,Vessa 2,20,5,2015,Vessa 2,Pimpinella cretica,62.88,Number of sub-inflorescences/square meter,NA,PimpinellacreticaVessa 220-05-2015
2_Petanidou,Vessa 2,16,4,2015,Vessa 2,Prasium majus,0.24,Number of flowers/square meter,NA,PrasiummajusVessa 216-04-2015
2_Petanidou,Vessa 2,20,5,2015,Vessa 2,Pterocephalus plumosus,0.44,Number of flowers/square meter,NA,PterocephalusplumosusVessa 220-05-2015
2_Petanidou,Vessa 2,16,4,2015,Vessa 2,Salvia fruticosa,67.56,Number of flowers/square meter,NA,SalviafruticosaVessa 216-04-2015
2_Petanidou,Vessa 2,20,5,2015,Vessa 2,Scorzonera elata,0.52,Number of flowers/square meter,NA,ScorzoneraelataVessa 220-05-2015
2_Petanidou,Vessa 2,20,5,2015,Vessa 2,Stachys cretica,10.36,Number of flowers/square meter,NA,StachyscreticaVessa 220-05-2015
2_Petanidou,Vessa 2,13,6,2015,Vessa 2,Thymbra spicata,35.2,Number of flowers/square meter,NA,ThymbraspicataVessa 213-06-2015
2_Petanidou,Vessa 2,16,4,2015,Vessa 2,Valerianella vesicaria,8.32,Number of inflorescences/square meter,NA,ValerianellavesicariaVessa 216-04-2015
2_Petanidou,Vessa 2,16,4,2015,Vessa 2,Vicia cretica,2.12,Number of flowers/square meter,NA,ViciacreticaVessa 216-04-2015
3_Michez,Ancien moulin,NA,NA,NA,Ancien moulin,NA,NA,NA,NA,Ancien moulin
3_Michez,Ancienne Gare,NA,NA,NA,Ancienne Gare,NA,NA,NA,NA,Ancienne Gare
3_Michez,Beaulieu,NA,NA,NA,Beaulieu,NA,NA,NA,NA,Beaulieu
3_Michez,Bois d'Havré,NA,NA,NA,Bois d'Havré,NA,NA,NA,NA,Bois d'Havré
3_Michez,Bois de Wadelincourt,NA,NA,NA,Bois de Wadelincourt,NA,NA,NA,NA,Bois de Wadelincourt
3_Michez,Bruyère Site 2,NA,NA,NA,Bruyère Site 2,NA,NA,NA,NA,Bruyère Site 2
3_Michez,Camp-à-cayaux,NA,NA,NA,Camp-à-cayaux,NA,NA,NA,NA,Camp-à-cayaux
3_Michez,Carrière Omya,NA,NA,NA,Carrière Omya,NA,NA,NA,NA,Carrière Omya
3_Michez,Cascade d'Hyon,NA,NA,NA,Cascade d'Hyon,NA,NA,NA,NA,Cascade d'Hyon
3_Michez,Château d'Havré,NA,NA,NA,Château d'Havré,NA,NA,NA,NA,Château d'Havré
3_Michez,Chemin de Roucourt,NA,NA,NA,Chemin de Roucourt,NA,NA,NA,NA,Chemin de Roucourt
3_Michez,Chemin du Trainage,NA,NA,NA,Chemin du Trainage,NA,NA,NA,NA,Chemin du Trainage
3_Michez,Cimetière d'Havré,NA,NA,NA,Cimetière d'Havré,NA,NA,NA,NA,Cimetière d'Havré
3_Michez,Cimetière de Spiennes,NA,NA,NA,Cimetière de Spiennes,NA,NA,NA,NA,Cimetière de Spiennes
3_Michez,Culture de bouleaux,NA,NA,NA,Culture de bouleaux,NA,NA,NA,NA,Culture de bouleaux
3_Michez,Epargne (UMONS),NA,NA,NA,Epargne (UMONS),NA,NA,NA,NA,Epargne (UMONS)
3_Michez,Friche des Vignobles,NA,NA,NA,Friche des Vignobles,NA,NA,NA,NA,Friche des Vignobles
3_Michez,Gare,NA,NA,NA,Gare,NA,NA,NA,NA,Gare
3_Michez,Géothermia (IDEA),NA,NA,NA,Géothermia (IDEA),NA,NA,NA,NA,Géothermia (IDEA)
3_Michez,Grand Large,NA,NA,NA,Grand Large,NA,NA,NA,NA,Grand Large
3_Michez,Jardin suspendu,NA,NA,NA,Jardin suspendu,NA,NA,NA,NA,Jardin suspendu
3_Michez,La Haine,NA,NA,NA,La Haine,NA,NA,NA,NA,La Haine
3_Michez,La Trouille,NA,NA,NA,La Trouille,NA,NA,NA,NA,La Trouille
3_Michez,Les Etangs,NA,NA,NA,Les Etangs,NA,NA,NA,NA,Les Etangs
3_Michez,Marais de Douvrain Ouest,NA,NA,NA,Marais de Douvrain Ouest,NA,NA,NA,NA,Marais de Douvrain Ouest
3_Michez,Mer de Sable,NA,NA,NA,Mer de Sable,NA,NA,NA,NA,Mer de Sable
3_Michez,Mont Ostènes,NA,NA,NA,Mont Ostènes,NA,NA,NA,NA,Mont Ostènes
3_Michez,Mont Panisel,NA,NA,NA,Mont Panisel,NA,NA,NA,NA,Mont Panisel
3_Michez,Nocarcentre Site 1,NA,NA,NA,Nocarcentre Site 1,NA,NA,NA,NA,Nocarcentre Site 1
3_Michez,Nocarcentre Site 5,NA,NA,NA,Nocarcentre Site 5,NA,NA,NA,NA,Nocarcentre Site 5
3_Michez,Notre dame du petit Nimy,NA,NA,NA,Notre dame du petit Nimy,NA,NA,NA,NA,Notre dame du petit Nimy
3_Michez,Parc d'Obourg,NA,NA,NA,Parc d'Obourg,NA,NA,NA,NA,Parc d'Obourg
3_Michez,Parc de Jemappes,NA,NA,NA,Parc de Jemappes,NA,NA,NA,NA,Parc de Jemappes
3_Michez,Parc des 5 rocs,NA,NA,NA,Parc des 5 rocs,NA,NA,NA,NA,Parc des 5 rocs
3_Michez,PEMH Obourg (IDEA),NA,NA,NA,PEMH Obourg (IDEA),NA,NA,NA,NA,PEMH Obourg (IDEA)
3_Michez,Planoi Site 1,NA,NA,NA,Planoi Site 1,NA,NA,NA,NA,Planoi Site 1
3_Michez,Pont du Prince,NA,NA,NA,Pont du Prince,NA,NA,NA,NA,Pont du Prince
3_Michez,Pré à Parchon,NA,NA,NA,Pré à Parchon,NA,NA,NA,NA,Pré à Parchon
3_Michez,Prés du village,NA,NA,NA,Prés du village,NA,NA,NA,NA,Prés du village
3_Michez,Ravel 98,NA,NA,NA,Ravel 98,NA,NA,NA,NA,Ravel 98
3_Michez,Ronveaux,NA,NA,NA,Ronveaux,NA,NA,NA,NA,Ronveaux
3_Michez,Rue du Bois,NA,NA,NA,Rue du Bois,NA,NA,NA,NA,Rue du Bois
3_Michez,Rue du Carme,NA,NA,NA,Rue du Carme,NA,NA,NA,NA,Rue du Carme
3_Michez,Rue du Castillon,NA,NA,NA,Rue du Castillon,NA,NA,NA,NA,Rue du Castillon
3_Michez,Rue Jean Winance,NA,NA,NA,Rue Jean Winance,NA,NA,NA,NA,Rue Jean Winance
3_Michez,Rue là-dessous,NA,NA,NA,Rue là-dessous,NA,NA,NA,NA,Rue là-dessous
3_Michez,Sainte-Waudru,NA,NA,NA,Sainte-Waudru,NA,NA,NA,NA,Sainte-Waudru
3_Michez,Siège social (UMONS),NA,NA,NA,Siège social (UMONS),NA,NA,NA,NA,Siège social (UMONS)
3_Michez,Silex,NA,NA,NA,Silex,NA,NA,NA,NA,Silex
3_Michez,Talus aux noyers,NA,NA,NA,Talus aux noyers,NA,NA,NA,NA,Talus aux noyers
3_Michez,Terril Bayemont-Saint-Charles,NA,NA,NA,Terril Bayemont-Saint-Charles,NA,NA,NA,NA,Terril Bayemont-Saint-Charles
3_Michez,Terril Belle vue du huit,NA,NA,NA,Terril Belle vue du huit,NA,NA,NA,NA,Terril Belle vue du huit
3_Michez,Terril d'Hensies,NA,NA,NA,Terril d'Hensies,NA,NA,NA,NA,Terril d'Hensies
3_Michez,Terril de Ciply site 1,NA,NA,NA,Terril de Ciply site 1,NA,NA,NA,NA,Terril de Ciply site 1
3_Michez,Terril de l'Héribus,NA,NA,NA,Terril de l'Héribus,NA,NA,NA,NA,Terril de l'Héribus
3_Michez,terril de la cokerie stat 2,NA,NA,NA,terril de la cokerie stat 2,NA,NA,NA,NA,terril de la cokerie stat 2
3_Michez,Terril du dix-huit,NA,NA,NA,Terril du dix-huit,NA,NA,NA,NA,Terril du dix-huit
3_Michez,Terril du Ferrand,NA,NA,NA,Terril du Ferrand,NA,NA,NA,NA,Terril du Ferrand
3_Michez,Terril du Grand Buisson,NA,NA,NA,Terril du Grand Buisson,NA,NA,NA,NA,Terril du Grand Buisson
3_Michez,Terril du Quesnoy site 2,NA,NA,NA,Terril du Quesnoy site 2,NA,NA,NA,NA,Terril du Quesnoy site 2
3_Michez,Terril du sept-huit stat 2,NA,NA,NA,Terril du sept-huit stat 2,NA,NA,NA,NA,Terril du sept-huit stat 2
3_Michez,Terril n°5 de Trazegnie site 1,NA,NA,NA,Terril n°5 de Trazegnie site 1,NA,NA,NA,NA,Terril n°5 de Trazegnie site 1
3_Michez,Terril n°8 Pays-bas,NA,NA,NA,Terril n°8 Pays-bas,NA,NA,NA,NA,Terril n°8 Pays-bas
3_Michez,Terril Naye-à-bois,NA,NA,NA,Terril Naye-à-bois,NA,NA,NA,NA,Terril Naye-à-bois
3_Michez,Terril Sacré-Français site 2,NA,NA,NA,Terril Sacré-Français site 2,NA,NA,NA,NA,Terril Sacré-Français site 2
3_Michez,Terril Saint-Antoine site 1,NA,NA,NA,Terril Saint-Antoine site 1,NA,NA,NA,NA,Terril Saint-Antoine site 1
3_Michez,Terril Saint-Antoine site 3,NA,NA,NA,Terril Saint-Antoine site 3,NA,NA,NA,NA,Terril Saint-Antoine site 3
3_Michez,Tilou,NA,NA,NA,Tilou,NA,NA,NA,NA,Tilou
3_Michez,Vertbois Site 2,NA,NA,NA,Vertbois Site 2,NA,NA,NA,NA,Vertbois Site 2
3_Michez,Vieille Haine,NA,NA,NA,Vieille Haine,NA,NA,NA,NA,Vieille Haine
3_Michez,Village des abeilles (UMONS),NA,NA,NA,Village des abeilles (UMONS),NA,NA,NA,NA,Village des abeilles (UMONS)
4_Marini,UNIPD01 A,2,7,2018,UNIPD01 A,Buddleja davidii,33,Percentage of the species at the site,NA,BuddlejadavidiiUNIPD01 A2-7-2018
4_Marini,UNIPD01 A,10,7,2018,UNIPD01 A,Buddleja davidii,32,Percentage of the species at the site,NA,BuddlejadavidiiUNIPD01 A10-7-2018
4_Marini,UNIPD01 A,24,7,2018,UNIPD01 A,Buddleja davidii,46,Percentage of the species at the site,NA,BuddlejadavidiiUNIPD01 A24-7-2018
4_Marini,UNIPD01 A,30,8,2018,UNIPD01 A,Buddleja davidii,30,Percentage of the species at the site,NA,BuddlejadavidiiUNIPD01 A30-8-2018
4_Marini,UNIPD01 A,30,8,2018,UNIPD01 A,Clinopodium nepeta,1,Percentage of the species at the site,NA,ClinopodiumnepetaUNIPD01 A30-8-2018
4_Marini,UNIPD01 A,24,7,2018,UNIPD01 A,Crepis foetida,4,Percentage of the species at the site,NA,CrepisfoetidaUNIPD01 A24-7-2018
4_Marini,UNIPD01 A,2,7,2018,UNIPD01 A,Daucus carota,3,Percentage of the species at the site,NA,DaucuscarotaUNIPD01 A2-7-2018
4_Marini,UNIPD01 A,10,7,2018,UNIPD01 A,Daucus carota,5,Percentage of the species at the site,NA,DaucuscarotaUNIPD01 A10-7-2018
4_Marini,UNIPD01 A,24,7,2018,UNIPD01 A,Daucus carota,8,Percentage of the species at the site,NA,DaucuscarotaUNIPD01 A24-7-2018
4_Marini,UNIPD01 A,2,7,2018,UNIPD01 A,Echium vulgare,1,Percentage of the species at the site,NA,EchiumvulgareUNIPD01 A2-7-2018
4_Marini,UNIPD01 A,10,7,2018,UNIPD01 A,Echium vulgare,1,Percentage of the species at the site,NA,EchiumvulgareUNIPD01 A10-7-2018
4_Marini,UNIPD01 A,6,6,2018,UNIPD01 A,Erigeron annuus,15,Percentage of the species at the site,NA,ErigeronannuusUNIPD01 A6-6-2018
4_Marini,UNIPD01 A,24,7,2018,UNIPD01 A,Erigeron annuus,4,Percentage of the species at the site,NA,ErigeronannuusUNIPD01 A24-7-2018
4_Marini,UNIPD01 A,2,7,2018,UNIPD01 A,Erigeron annuus,12,Percentage of the species at the site,NA,ErigeronannuusUNIPD01 A2-7-2018
4_Marini,UNIPD01 A,10,7,2018,UNIPD01 A,Erigeron annuus,8,Percentage of the species at the site,NA,ErigeronannuusUNIPD01 A10-7-2018
4_Marini,UNIPD01 A,30,8,2018,UNIPD01 A,Erigeron annuus,1,Percentage of the species at the site,NA,ErigeronannuusUNIPD01 A30-8-2018
4_Marini,UNIPD01 A,6,6,2018,UNIPD01 A,Hieracium piloselloides,7,Percentage of the species at the site,NA,HieraciumpiloselloidesUNIPD01 A6-6-2018
4_Marini,UNIPD01 A,6,6,2018,UNIPD01 A,Hypericum perforatum,2,Percentage of the species at the site,NA,HypericumperforatumUNIPD01 A6-6-2018
4_Marini,UNIPD01 A,24,7,2018,UNIPD01 A,Hypericum perforatum,1,Percentage of the species at the site,NA,HypericumperforatumUNIPD01 A24-7-2018
4_Marini,UNIPD01 A,2,7,2018,UNIPD01 A,Hypericum perforatum,2,Percentage of the species at the site,NA,HypericumperforatumUNIPD01 A2-7-2018
4_Marini,UNIPD01 A,10,7,2018,UNIPD01 A,Hypericum perforatum,1,Percentage of the species at the site,NA,HypericumperforatumUNIPD01 A10-7-2018
4_Marini,UNIPD01 A,24,7,2018,UNIPD01 A,Linaria vulgaris,1,Percentage of the species at the site,NA,LinariavulgarisUNIPD01 A24-7-2018
4_Marini,UNIPD01 A,2,7,2018,UNIPD01 A,Linaria vulgaris,1,Percentage of the species at the site,NA,LinariavulgarisUNIPD01 A2-7-2018
4_Marini,UNIPD01 A,24,7,2018,UNIPD01 A,Malva sp,1,Percentage of the species at the site,NA,MalvaspUNIPD01 A24-7-2018
4_Marini,UNIPD01 A,10,7,2018,UNIPD01 A,Medicago lupulina,1,Percentage of the species at the site,NA,MedicagolupulinaUNIPD01 A10-7-2018
4_Marini,UNIPD01 A,2,7,2018,UNIPD01 A,Medicago lupulina,2,Percentage of the species at the site,NA,MedicagolupulinaUNIPD01 A2-7-2018
4_Marini,UNIPD01 A,10,7,2018,UNIPD01 A,Melilotus albus,1,Percentage of the species at the site,NA,MelilotusalbusUNIPD01 A10-7-2018
4_Marini,UNIPD01 A,2,7,2018,UNIPD01 A,Melilotus albus,1,Percentage of the species at the site,NA,MelilotusalbusUNIPD01 A2-7-2018
4_Marini,UNIPD01 A,24,7,2018,UNIPD01 A,Mentha longifolia,2,Percentage of the species at the site,NA,MenthalongifoliaUNIPD01 A24-7-2018
4_Marini,UNIPD01 A,10,7,2018,UNIPD01 A,Mentha longifolia,3,Percentage of the species at the site,NA,MenthalongifoliaUNIPD01 A10-7-2018
4_Marini,UNIPD01 A,2,7,2018,UNIPD01 A,Oenothera biennis,1,Percentage of the species at the site,NA,OenotherabiennisUNIPD01 A2-7-2018
4_Marini,UNIPD01 A,10,7,2018,UNIPD01 A,Oenothera biennis,1,Percentage of the species at the site,NA,OenotherabiennisUNIPD01 A10-7-2018
4_Marini,UNIPD01 A,24,7,2018,UNIPD01 A,Oenothera biennis,4,Percentage of the species at the site,NA,OenotherabiennisUNIPD01 A24-7-2018
4_Marini,UNIPD01 A,30,8,2018,UNIPD01 A,Oenothera biennis,15,Percentage of the species at the site,NA,OenotherabiennisUNIPD01 A30-8-2018
4_Marini,UNIPD01 A,10,7,2018,UNIPD01 A,Petrorhagia saxifraga,2,Percentage of the species at the site,NA,PetrorhagiasaxifragaUNIPD01 A10-7-2018
4_Marini,UNIPD01 A,2,7,2018,UNIPD01 A,Petrorhagia saxifraga,4,Percentage of the species at the site,NA,PetrorhagiasaxifragaUNIPD01 A2-7-2018
4_Marini,UNIPD01 A,2,7,2018,UNIPD01 A,Plantago lanceolata,1,Percentage of the species at the site,NA,PlantagolanceolataUNIPD01 A2-7-2018
4_Marini,UNIPD01 A,10,7,2018,UNIPD01 A,Rorippa sylvestris,1,Percentage of the species at the site,NA,RorippasylvestrisUNIPD01 A10-7-2018
4_Marini,UNIPD01 A,2,7,2018,UNIPD01 A,Rorippa sylvestris,8,Percentage of the species at the site,NA,RorippasylvestrisUNIPD01 A2-7-2018
4_Marini,UNIPD01 A,2,7,2018,UNIPD01 A,Saponaria officinalis,4,Percentage of the species at the site,NA,SaponariaofficinalisUNIPD01 A2-7-2018
4_Marini,UNIPD01 A,10,7,2018,UNIPD01 A,Saponaria officinalis,8,Percentage of the species at the site,NA,SaponariaofficinalisUNIPD01 A10-7-2018
4_Marini,UNIPD01 A,24,7,2018,UNIPD01 A,Saponaria officinalis,12,Percentage of the species at the site,NA,SaponariaofficinalisUNIPD01 A24-7-2018
4_Marini,UNIPD01 A,30,8,2018,UNIPD01 A,Saponaria officinalis,5,Percentage of the species at the site,NA,SaponariaofficinalisUNIPD01 A30-8-2018
4_Marini,UNIPD01 A,6,6,2018,UNIPD01 A,Scabiosa columbaria,1,Percentage of the species at the site,NA,ScabiosacolumbariaUNIPD01 A6-6-2018
4_Marini,UNIPD01 A,24,7,2018,UNIPD01 A,Scabiosa columbaria,1,Percentage of the species at the site,NA,ScabiosacolumbariaUNIPD01 A24-7-2018
4_Marini,UNIPD01 A,2,7,2018,UNIPD01 A,Scabiosa columbaria,2,Percentage of the species at the site,NA,ScabiosacolumbariaUNIPD01 A2-7-2018
4_Marini,UNIPD01 A,10,7,2018,UNIPD01 A,Scabiosa columbaria,11,Percentage of the species at the site,NA,ScabiosacolumbariaUNIPD01 A10-7-2018
4_Marini,UNIPD01 A,30,8,2018,UNIPD01 A,Scabiosa columbaria,1,Percentage of the species at the site,NA,ScabiosacolumbariaUNIPD01 A30-8-2018
4_Marini,UNIPD01 A,6,6,2018,UNIPD01 A,Sedum acre,4,Percentage of the species at the site,NA,SedumacreUNIPD01 A6-6-2018
4_Marini,UNIPD01 A,2,7,2018,UNIPD01 A,Sedum acre,2,Percentage of the species at the site,NA,SedumacreUNIPD01 A2-7-2018
4_Marini,UNIPD01 A,6,6,2018,UNIPD01 A,Senecio inaequidens,69,Percentage of the species at the site,NA,SenecioinaequidensUNIPD01 A6-6-2018
4_Marini,UNIPD01 A,2,7,2018,UNIPD01 A,Senecio inaequidens,12,Percentage of the species at the site,NA,SenecioinaequidensUNIPD01 A2-7-2018
4_Marini,UNIPD01 A,10,7,2018,UNIPD01 A,Senecio inaequidens,11,Percentage of the species at the site,NA,SenecioinaequidensUNIPD01 A10-7-2018
4_Marini,UNIPD01 A,24,7,2018,UNIPD01 A,Senecio inaequidens,15,Percentage of the species at the site,NA,SenecioinaequidensUNIPD01 A24-7-2018
4_Marini,UNIPD01 A,30,8,2018,UNIPD01 A,Senecio inaequidens,10,Percentage of the species at the site,NA,SenecioinaequidensUNIPD01 A30-8-2018
4_Marini,UNIPD01 A,24,7,2018,UNIPD01 A,Silene vulgaris,1,Percentage of the species at the site,NA,SilenevulgarisUNIPD01 A24-7-2018
4_Marini,UNIPD01 A,2,7,2018,UNIPD01 A,Silene vulgaris,4,Percentage of the species at the site,NA,SilenevulgarisUNIPD01 A2-7-2018
4_Marini,UNIPD01 A,10,7,2018,UNIPD01 A,Silene vulgaris,16,Percentage of the species at the site,NA,SilenevulgarisUNIPD01 A10-7-2018
4_Marini,UNIPD01 A,24,7,2018,UNIPD01 A,Tanacetum vulgare,1,Percentage of the species at the site,NA,TanacetumvulgareUNIPD01 A24-7-2018
4_Marini,UNIPD01 A,2,7,2018,UNIPD01 A,Tanacetum vulgare,1,Percentage of the species at the site,NA,TanacetumvulgareUNIPD01 A2-7-2018
4_Marini,UNIPD01 A,10,7,2018,UNIPD01 A,Tanacetum vulgare,1,Percentage of the species at the site,NA,TanacetumvulgareUNIPD01 A10-7-2018
4_Marini,UNIPD01 A,2,7,2018,UNIPD01 A,Torilis arvensis,2,Percentage of the species at the site,NA,TorilisarvensisUNIPD01 A2-7-2018
